gem,ficheiro,commit,categoria,loc_medio,loc_max,pct_singleton,pct_duck,mixins_por_classe,profundidade_heranca,metaprog_por_100,metodos,classes,formas,razao_formas,copia_de,semelhanca
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/signing_key.rb,c58e213a6f04,third-party apis,7.7,28,0,69,0.0,2,0.0,45,13,29,0.644,twilio-ruby/lib/twilio-ruby/rest/studio/v2/flow/execution.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/key.rb,c58e213a6f04,third-party apis,7.7,28,0,69,0.0,2,0.0,45,13,29,0.644,twilio-ruby/lib/twilio-ruby/rest/studio/v2/flow/execution.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/events/v1/event_type.rb,c58e213a6f04,third-party apis,6.4,21,0,64,0.0,2,0.0,44,12,23,0.523,twilio-ruby/lib/twilio-ruby/rest/insights/v1/conference.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/pricing/v1/voice/country.rb,c58e213a6f04,third-party apis,6.5,21,0,61,0.0,2,0.0,41,13,23,0.561,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/brand_registration.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/pricing/v1/messaging/country.rb,c58e213a6f04,third-party apis,6.5,21,0,61,0.0,2,0.0,41,13,23,0.561,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/brand_registration.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/pricing/v2/country.rb,c58e213a6f04,third-party apis,6.5,21,0,61,0.0,2,0.0,41,12,23,0.561,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/brand_registration.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/pricing/v2/voice/country.rb,c58e213a6f04,third-party apis,6.5,21,0,61,0.0,2,0.0,41,13,23,0.561,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/brand_registration.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/end_user_type.rb,c58e213a6f04,third-party apis,6.5,21,0,60,0.0,2,0.0,40,12,23,0.575,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/brand_registration.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/supporting_document_type.rb,c58e213a6f04,third-party apis,6.5,21,0,60,0.0,2,0.0,40,12,23,0.575,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/brand_registration.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/end_user_type.rb,c58e213a6f04,third-party apis,6.5,21,0,60,0.0,2,0.0,40,13,23,0.575,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/brand_registration.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/supporting_document_type.rb,c58e213a6f04,third-party apis,6.5,21,0,60,0.0,2,0.0,40,13,23,0.575,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/brand_registration.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/pricing/v1/phone_number/country.rb,c58e213a6f04,third-party apis,6.5,21,0,60,0.0,2,0.0,40,13,23,0.575,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/brand_registration.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/policies.rb,c58e213a6f04,third-party apis,6.6,21,0,59,0.0,2,0.0,39,12,23,0.59,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/brand_registration.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/workflow/workflow_real_time_statistics.rb,c58e213a6f04,third-party apis,6.0,27,0,63,0.0,2,0.0,38,14,16,0.421,twilio-ruby/lib/twilio-ruby/rest/video/v1/room/participant/anonymize.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/pricing/v2/number.rb,c58e213a6f04,third-party apis,6.0,26,0,59,0.0,2,0.0,37,12,17,0.459,twilio-ruby/lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/regulation.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/pricing/v2/voice/number.rb,c58e213a6f04,third-party apis,6.0,26,0,59,0.0,2,0.0,37,13,17,0.459,twilio-ruby/lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/regulation.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/task_queue/task_queue_statistics.rb,c58e213a6f04,third-party apis,6.9,35,0,60,0.0,2,0.0,35,14,16,0.457,twilio-ruby/lib/twilio-ruby/rest/video/v1/room/participant/anonymize.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/workflow/workflow_statistics.rb,c58e213a6f04,third-party apis,6.9,35,0,60,0.0,2,0.0,35,14,16,0.457,twilio-ruby/lib/twilio-ruby/rest/video/v1/room/participant/anonymize.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/studio/v1/flow/engagement/engagement_context.rb,c58e213a6f04,third-party apis,5.9,22,0,59,0.0,2,0.0,34,14,16,0.471,twilio-ruby/lib/twilio-ruby/rest/video/v1/room/participant/anonymize.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/studio/v1/flow/execution/execution_context.rb,c58e213a6f04,third-party apis,5.9,22,0,59,0.0,2,0.0,34,14,16,0.471,twilio-ruby/lib/twilio-ruby/rest/video/v1/room/participant/anonymize.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/studio/v2/flow/execution/execution_context.rb,c58e213a6f04,third-party apis,5.9,22,0,59,0.0,2,0.0,34,14,16,0.471,twilio-ruby/lib/twilio-ruby/rest/video/v1/room/participant/anonymize.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/worker/worker_statistics.rb,c58e213a6f04,third-party apis,6.8,33,0,59,0.0,2,0.0,34,14,16,0.471,twilio-ruby/lib/twilio-ruby/rest/video/v1/room/participant/anonymize.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/serverless/v1/service/build/build_status.rb,c58e213a6f04,third-party apis,5.9,22,0,59,0.0,2,0.0,34,14,16,0.471,twilio-ruby/lib/twilio-ruby/rest/video/v1/room/participant/anonymize.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/insights/v1/call/metric.rb,c58e213a6f04,third-party apis,6.3,17,0,67,0.0,2,0.0,30,10,15,0.5,twilio-ruby/lib/twilio-ruby/rest/numbers/v1/signing_request_configuration.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/intelligence/v2/transcript/sentence.rb,c58e213a6f04,third-party apis,6.4,16,0,66,0.0,2,0.0,29,10,15,0.517,twilio-ruby/lib/twilio-ruby/rest/numbers/v1/signing_request_configuration.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/flex_api/v1/interaction/interaction_channel/interaction_channel_invite.rb,c58e213a6f04,third-party apis,7.7,28,0,64,0.0,2,0.0,28,11,17,0.607,twilio-ruby/lib/twilio-ruby/rest/wireless/v1/sim/data_session.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/wireless/v1/usage_record.rb,c58e213a6f04,third-party apis,6.9,17,0,52,0.0,2,0.0,25,9,15,0.6,twilio-ruby/lib/twilio-ruby/rest/flex_api/v1/insights_assessments_comment.rb,0.6
bullet,lib/bullet/active_record52.rb,bc55c037d27a,profiler and optimization,29.6,262,6,88,0.0,0,0.0,16,3,16,1.0,bullet/lib/bullet/active_record5.rb,0.6
fastlane,fastlane/lib/fastlane/actions/rocket.rb,38d0ec404332,mobile development,7.2,38,100,0,0.0,1,0.0,9,3,4,0.444,fastlane/fastlane/lib/fastlane/actions/git_branch.rb,0.6
fastlane,fastlane/lib/fastlane/actions/last_git_commit.rb,38d0ec404332,mobile development,4.4,10,100,0,0.0,1,0.0,9,3,4,0.444,fastlane/fastlane/lib/fastlane/actions/is_ci.rb,0.6
fastlane,fastlane/lib/fastlane/actions/hg_ensure_clean_status.rb,38d0ec404332,mobile development,4.5,10,100,0,0.0,1,0.0,8,4,4,0.5,fastlane/fastlane/lib/fastlane/actions/git_branch.rb,0.6
geocoder,lib/geocoder/results/ip2location_lite.rb,d3515db46c57,geolocation,3.4,6,12,75,0.0,1,0.0,8,2,4,0.5,geocoder/lib/geocoder/results/postcodes_io.rb,0.6
fastlane,fastlane/lib/fastlane/actions/default_platform.rb,38d0ec404332,mobile development,4.4,9,100,14,0.0,1,0.0,7,4,4,0.571,fastlane/fastlane/lib/fastlane/actions/git_branch.rb,0.6
geocoder,lib/geocoder/lookups/tencent.rb,d3515db46c57,geolocation,6,20,0,29,0.0,1,0.0,7,2,4,0.571,geocoder/lib/geocoder/lookups/baidu.rb,0.6
geocoder,lib/geocoder/results/postcode_anywhere_uk.rb,d3515db46c57,geolocation,3.4,6,0,57,0.0,1,0.0,7,2,4,0.571,geocoder/lib/geocoder/results/postcodes_io.rb,0.6
rouge,lib/rouge/lexers/stan.rb,afc3c52c2af0,code highlighting,47.3,172,100,17,0.0,2,0.0,6,3,5,0.833,rouge/lib/rouge/lexers/brightscript.rb,0.6
rouge,lib/rouge/lexers/nial.rb,afc3c52c2af0,code highlighting,15.8,64,100,0,0.0,2,0.0,6,3,5,0.833,rouge/lib/rouge/lexers/idlang.rb,0.6
fastlane,fastlane/lib/fastlane/actions/debug.rb,38d0ec404332,mobile development,3.5,5,100,0,0.0,1,0.0,6,3,4,0.667,fastlane/fastlane/lib/fastlane/actions/git_branch.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/events/v1.rb,c58e213a6f04,third-party apis,9.2,11,0,67,0.0,2,0.0,6,4,3,0.5,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
rouge,lib/rouge/lexers/actionscript.rb,afc3c52c2af0,code highlighting,5.6,8,100,0,0.0,2,0.0,5,3,3,0.6,rouge/lib/rouge/lexers/haxe.rb,0.6
rouge,lib/rouge/lexers/coffeescript.rb,afc3c52c2af0,code highlighting,6,8,100,20,0.0,2,0.0,5,3,3,0.6,rouge/lib/rouge/lexers/haxe.rb,0.6
rouge,lib/rouge/lexers/apex.rb,afc3c52c2af0,code highlighting,5.8,7,100,0,0.0,2,0.0,5,3,3,0.6,rouge/lib/rouge/lexers/haxe.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/insights_base.rb,c58e213a6f04,third-party apis,4.2,9,0,0,0.0,1,0.0,5,3,3,0.6,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/messaging_base.rb,c58e213a6f04,third-party apis,4.2,9,0,0,0.0,1,0.0,5,3,3,0.6,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/numbers_base.rb,c58e213a6f04,third-party apis,4.2,9,0,0,0.0,1,0.0,5,3,3,0.6,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/chat_base.rb,c58e213a6f04,third-party apis,4.2,9,0,0,0.0,1,0.0,5,3,3,0.6,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/preview_base.rb,c58e213a6f04,third-party apis,4.2,9,0,0,0.0,1,0.0,5,3,3,0.6,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/insights/v2.rb,c58e213a6f04,third-party apis,8.6,11,0,60,0.0,2,0.0,5,4,3,0.6,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/preview/wireless.rb,c58e213a6f04,third-party apis,8.6,11,0,60,0.0,2,0.0,5,4,3,0.6,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/pricing/v2.rb,c58e213a6f04,third-party apis,8.6,11,0,60,0.0,2,0.0,5,4,3,0.6,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/routes/v2.rb,c58e213a6f04,third-party apis,8.6,11,0,60,0.0,2,0.0,5,4,3,0.6,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
activerecord,lib/active_record/connection_adapters/postgresql/oid/xml.rb,3989ebf3473d,orm/odm,3.2,4,0,0,0.0,1,0.0,4,6,3,0.75,listen/lib/listen/event/queue.rb,0.6
knapsack,test_examples/fast/unit_test.rb,f394c8470281,testing,3.8,4,0,0,0.0,1,0.0,4,1,4,1.0,knapsack/test_examples/fast/shared_examples_test.rb,0.6
rouge,lib/rouge/lexers/hlsl.rb,afc3c52c2af0,code highlighting,30.2,65,100,0,0.0,3,0.0,4,3,3,0.75,rouge/lib/rouge/lexers/sas.rb,0.6
rouge,lib/rouge/lexers/irb.rb,afc3c52c2af0,code highlighting,4.5,9,0,0,0.25,3,0.0,4,4,3,0.75,ransack/lib/ransack/naming.rb,0.6
oauth2,lib/oauth2/strategy/auth_code.rb,63727352546e,authentication and oauth,4.8,9,0,100,0.0,1,0.0,4,3,4,1.0,oauth2/lib/oauth2/strategy/implicit.rb,0.6
shoulda-matchers,lib/shoulda/matchers/doublespeak/double_implementation_registry.rb,cf3b3685f2c0,testing,3.8,6,100,50,0.0,0,0.0,4,4,4,1.0,shoulda-matchers/lib/shoulda/matchers/integrations/registry.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/studio_base.rb,c58e213a6f04,third-party apis,4.2,8,0,0,0.0,1,0.0,4,3,3,0.75,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/intelligence_base.rb,c58e213a6f04,third-party apis,4.2,8,0,0,0.0,1,0.0,4,3,3,0.75,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/ip_messaging_base.rb,c58e213a6f04,third-party apis,4.2,8,0,0,0.0,1,0.0,4,3,3,0.75,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/content_base.rb,c58e213a6f04,third-party apis,4.2,8,0,0,0.0,1,0.0,4,3,3,0.75,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/voice_base.rb,c58e213a6f04,third-party apis,4.2,8,0,0,0.0,1,0.0,4,3,3,0.75,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/lookups_base.rb,c58e213a6f04,third-party apis,4.2,8,0,0,0.0,1,0.0,4,3,3,0.75,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/conversations_base.rb,c58e213a6f04,third-party apis,4.2,8,0,0,0.0,1,0.0,4,3,3,0.75,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/knowledge_base.rb,c58e213a6f04,third-party apis,4.2,8,0,0,0.0,1,0.0,4,3,3,0.75,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/oauth_base.rb,c58e213a6f04,third-party apis,4.2,8,0,0,0.0,1,0.0,4,3,3,0.75,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/pricing_base.rb,c58e213a6f04,third-party apis,4.2,8,0,0,0.0,1,0.0,4,3,3,0.75,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/flex_api_base.rb,c58e213a6f04,third-party apis,4.2,8,0,0,0.0,1,0.0,4,3,3,0.75,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
danger,lib/danger/ci_source/cirrus.rb,c94d38b3ce68,automation,4.2,7,50,75,0.0,1,0.0,4,2,4,1.0,danger/lib/danger/ci_source/screwdriver.rb,0.6
danger,lib/danger/ci_source/custom_ci_with_github.rb,c94d38b3ce68,automation,5.8,13,50,75,0.0,1,0.0,4,2,4,1.0,danger/lib/danger/ci_source/github_actions.rb,0.6
danger,lib/danger/ci_source/travis.rb,c94d38b3ce68,automation,4.2,7,50,75,0.0,1,0.0,4,2,4,1.0,danger/lib/danger/ci_source/concourse.rb,0.6
danger,lib/danger/commands/dry_run.rb,c94d38b3ce68,automation,10.2,17,25,50,0.0,2,0.0,4,2,4,1.0,danger/lib/danger/commands/staging.rb,0.6
gitlab,lib/gitlab/client/merge_trains.rb,4818c5712616,third-party apis,3,3,0,0,0.0,2,0.0,4,2,3,0.75,gitlab/lib/gitlab/client/project_release_links.rb,0.6
gitlab,lib/gitlab/client/protected_tags.rb,4818c5712616,third-party apis,3.2,4,0,0,0.0,2,0.0,4,2,3,0.75,gitlab/lib/gitlab/client/milestones.rb,0.6
doorkeeper,lib/doorkeeper/oauth/token_response.rb,75a84fefe686,authentication and oauth,5.8,10,0,25,0.0,0,0.0,4,3,4,1.0,fastlane/fastlane/lib/fastlane/actions/is_ci.rb,0.6
mongo,profile/driver_bench/parallel/ldjson/import.rb,049b718a2d47,database drivers,4.8,7,0,50,0.0,3,0.0,4,6,4,1.0,mongo/profile/driver_bench/parallel/gridfs/upload.rb,0.6
concurrent-ruby,lib/concurrent-ruby/concurrent/synchronization/abstract_object.rb,0b88d5ff75f6,concurrency and parallelism,3,3,33,0,0.0,0,0.0,3,3,3,1.0,shoulda-matchers/lib/shoulda/matchers/active_model/numericality_matchers/numeric_type_matcher.rb,0.6
rouge,lib/rouge/lexers/lustre.rb,afc3c52c2af0,code highlighting,5,7,100,0,0.0,2,0.0,3,3,3,1.0,rouge/lib/rouge/lexers/haxe.rb,0.6
rouge,lib/rouge/lexers/fortran.rb,afc3c52c2af0,code highlighting,21.3,36,100,0,0.0,2,0.0,3,3,3,1.0,rouge/lib/rouge/lexers/sas.rb,0.6
rouge,lib/rouge/lexers/rescript.rb,afc3c52c2af0,code highlighting,5.3,7,100,0,0.0,3,0.0,3,3,3,1.0,rouge/lib/rouge/lexers/haxe.rb,0.6
fastimage,lib/fastimage/fastimage_parsing/image_base.rb,7a0dcf780e6d,image processing,3,3,0,0,0.0,0,0.0,3,2,3,1.0,sprockets/lib/sprockets/exporters/base.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/sync_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/routes_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/wireless_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/accounts_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/frontline_api_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/trunking_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/notify_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/taskrouter_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/video_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/assistants_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/events_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/trusthub_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/memory_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/supersim_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/bulkexports_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/serverless_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/preview_iam_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/api_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/monitor_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/marketplace_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/proxy_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/verify_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0,twilio-ruby/lib/twilio-ruby/rest/lookups/v2.rb,0.6
twilio-ruby,lib/twilio-ruby/rest/preview/wireless/sim.rb,c58e213a6f04,third-party apis,8.1,57,0,74,0.0,2,0.0,62,12,27,0.435,twilio-ruby/lib/twilio-ruby/rest/wireless/v1/sim.rb,0.595
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/address.rb,c58e213a6f04,third-party apis,9.0,45,0,77,0.0,2,0.0,61,13,33,0.541,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/incoming_phone_number.rb,0.595
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/recording/add_on_result.rb,c58e213a6f04,third-party apis,6.6,23,0,72,0.0,2,0.0,50,14,28,0.56,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.595
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/worker/reservation.rb,c58e213a6f04,third-party apis,13.5,132,0,71,0.0,2,0.0,49,14,26,0.531,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/message.rb,0.595
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/sip/domain/ip_access_control_list_mapping.rb,c58e213a6f04,third-party apis,7.5,28,0,70,0.0,2,0.0,47,15,28,0.596,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.595
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/sip/domain/credential_list_mapping.rb,c58e213a6f04,third-party apis,7.5,28,0,70,0.0,2,0.0,47,15,28,0.596,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.595
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/sip/domain/auth_types/auth_type_calls/auth_calls_ip_access_control_list_mapping.rb,c58e213a6f04,third-party apis,7.6,28,0,69,0.0,2,0.0,45,17,28,0.622,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.595
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/sip/domain/auth_types/auth_type_calls/auth_calls_credential_list_mapping.rb,c58e213a6f04,third-party apis,7.6,28,0,69,0.0,2,0.0,45,17,28,0.622,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.595
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/sip/domain/auth_types/auth_type_registrations/auth_registrations_credential_list_mapping.rb,c58e213a6f04,third-party apis,7.6,28,0,69,0.0,2,0.0,45,17,28,0.622,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.595
twilio-ruby,lib/twilio-ruby/rest/bulkexports/v1/export/job.rb,c58e213a6f04,third-party apis,5.8,24,0,66,0.0,2,0.0,44,13,20,0.455,twilio-ruby/lib/twilio-ruby/rest/video/v1/composition_hook.rb,0.594
twilio-ruby,lib/twilio-ruby/rest/flex_api/v1/insights_user_roles.rb,c58e213a6f04,third-party apis,6.2,22,0,45,0.0,2,0.0,31,12,16,0.516,twilio-ruby/lib/twilio-ruby/rest/insights/v1/setting.rb,0.591
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/deactivations.rb,c58e213a6f04,third-party apis,6.4,25,0,43,0.0,2,0.0,30,12,16,0.533,twilio-ruby/lib/twilio-ruby/rest/insights/v1/setting.rb,0.591
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/conference/participant.rb,c58e213a6f04,third-party apis,12.4,128,0,76,0.0,2,0.0,58,14,31,0.534,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/recording.rb,0.59
twilio-ruby,lib/twilio-ruby/rest/notify/v1/service/binding.rb,c58e213a6f04,third-party apis,7.8,39,0,74,0.0,2,0.0,54,13,28,0.519,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/incoming_phone_number.rb,0.59
twilio-ruby,lib/twilio-ruby/rest/intelligence/v2/transcript/operator_result.rb,c58e213a6f04,third-party apis,6.4,28,0,73,0.0,2,0.0,51,13,23,0.451,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/service/us_app_to_person.rb,0.588
twilio-ruby,lib/twilio-ruby/rest/assistants/v1/assistant/message.rb,c58e213a6f04,third-party apis,6.3,22,0,62,0.0,2,0.0,26,11,13,0.5,twilio-ruby/lib/twilio-ruby/rest/verify/v2/service/new_verify_factor.rb,0.588
eventmachine,examples/guides/getting_started/07_simple_chat_server_step_four.rb,9cb13a8a6236,concurrency and parallelism,5,13,0,42,0.0,1,0.0,12,1,12,1.0,eventmachine/examples/guides/getting_started/03_simple_chat_server.rb,0.588
